PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
1;97;2606;1775;400;1400;381;4;96
1;98;2606;3175;400;35;-1;4;96
1;99;3006;1775;42;1435;-1;3;86
1;100;3048;0;1185;3210;-2;1;53
1;101;3048;0;1185;2059;-2;2;100
1;102;3048;0;745;2059;104;3;101
1;103;3793;0;401;2059;-2;3;101
1;104;3793;0;401;1915;186;4;103
1;105;3793;1915;401;144;-1;4;103
1;106;4194;0;39;2059;-1;3;101
1;107;3048;2059;1185;552;-2;2;100
1;108;3048;2059;1165;552;29;3;107
1;109;4213;2059;20;552;-1;3;107
1;110;3048;2611;1185;570;-2;2;100
1;111;3048;2611;54;570;-1;3;110
1;112;3102;2611;1066;570;251;3;110
1;113;4168;2611;65;570;-1;3;110
1;114;3048;3181;1185;29;-1;2;100
1;115;4233;0;1767;3210;-2;1;53
1;116;4233;0;1767;407;-2;2;115
1;117;4233;0;1724;407;246;3;116
1;118;5957;0;43;407;-1;3;116
1;119;4233;407;1767;1915;-2;2;115
1;120;4233;407;370;1915;-2;3;119
1;121;4233;407;370;1888;156;4;120
1;122;4233;2295;370;27;-1;4;120
1;123;4603;407;581;1915;-2;3;119
1;124;4603;407;581;1811;408;4;123
1;125;4603;2218;581;104;-1;4;123
1;126;5184;407;20;1915;-1;3;119
1;127;5204;407;401;1915;187;3;119
1;128;5605;407;370;1915;-2;3;119
1;129;5605;407;370;1888;157;4;128
1;130;5605;2295;370;27;-1;4;128
1;131;5975;407;25;1915;-1;3;119
1;132;4233;2322;1767;407;-2;2;115
1;133;4233;2322;1724;407;247;3;132
1;134;5957;2322;43;407;-1;3;132
1;135;4233;2729;1767;455;-2;2;115
1;136;4233;2729;659;455;-2;3;135
1;137;4233;2729;659;37;-1;4;136
1;138;4233;2766;659;418;131;4;136
1;139;4892;2729;1074;455;219;3;135
1;140;5966;2729;34;455;-1;3;135
1;141;4233;3184;1767;26;-1;2;115
2;142;0;0;6000;3210;-2;0;
2;143;0;0;1198;3210;-2;1;142
2;144;0;0;1198;556;-2;2;143
2;145;0;0;1089;556;30;3;144
2;146;1089;0;109;556;-1;3;144
2;147;0;556;1198;1653;-2;2;143
2;148;0;556;381;1653;326;3;147
2;149;381;556;400;1653;-2;3;147
2;150;381;556;400;253;-1;4;149
2;151;381;809;400;1400;382;4;149
2;152;781;556;381;1653;327;3;147
2;153;1162;556;36;1653;-1;3;147
2;154;0;2209;1198;490;-2;2;143
2;155;0;2209;1178;490;430;3;154
2;156;1178;2209;20;490;-1;3;154
2;157;0;2699;1198;490;-2;2;143
2;158;0;2699;1178;490;431;3;157
2;159;1178;2699;20;490;-1;3;157
2;160;0;3189;1198;21;-1;2;143
2;161;1198;0;1228;3210;-2;1;142
2;162;1198;0;1228;513;-2;2;161
2;163;1198;0;1203;513;432;3;162
2;164;2401;0;25;513;-1;3;162
2;165;1198;513;1228;563;-2;2;161
2;166;1198;513;1140;563;-2;3;165
2;167;1198;513;1140;70;-1;4;166
2;168;1198;583;1140;493;105;4;166
2;169;2338;513;88;563;-1;3;165
2;170;1198;1076;1228;1653;-2;2;161
2;171;1198;1076;466;1653;-2;3;170
2;172;1198;1076;466;1599;308;4;171
2;173;1198;2675;466;54;-1;4;171
2;174;1664;1076;381;1653;328;3;170
2;175;2045;1076;381;1653;329;3;170
2;176;1198;2729;1228;455;-2;2;161
2;177;1198;2729;1174;455;248;3;176
2;178;2372;2729;54;455;-1;3;176
2;179;1198;3184;1228;26;-1;2;161
2;180;2426;0;500;3210;-2;1;142
2;181;2426;0;500;1174;-2;2;180
2;182;2426;0;455;1174;249;3;181
2;183;2881;0;45;1174;-1;3;181
2;184;2426;1174;500;1000;352;2;180
2;185;2426;2174;500;1000;353;2;180
2;186;2426;3174;500;36;-1;2;180
2;187;2926;0;1978;3210;-2;1;142
2;188;2926;0;1978;1140;-2;2;187
2;189;2926;0;493;1140;106;3;188
2;190;3419;0;20;1140;-1;3;188
2;191;3439;0;440;1140;-2;3;188
2;192;3439;0;440;1013;158;4;191
2;193;3439;1013;440;127;-1;4;191
2;194;3879;0;493;1140;107;3;188
2;195;4372;0;493;1140;108;3;188
2;196;4865;0;39;1140;-1;3;188
2;197;2926;1140;1978;413;159;2;187
2;198;2926;1553;1978;552;-2;2;187
2;199;2926;1553;1880;552;109;3;198
2;200;4806;1553;98;552;-1;3;198
2;201;2926;2105;1978;1077;-2;2;187
2;202;2926;2105;487;1077;56;3;201
2;203;3413;2105;487;1077;57;3;201
2;204;3900;2105;487;1077;58;3;201
2;205;4387;2105;487;1077;59;3;201
2;206;4874;2105;30;1077;-1;3;201
2;207;2926;3182;1978;28;-1;2;187
2;208;4904;0;1096;3210;-2;1;142
2;209;4904;0;1096;455;-2;2;208
2;210;4904;0;1074;455;220;3;209
2;211;5978;0;22;455;-1;3;209
2;212;4904;455;1096;545;-2;2;208
2;213;4904;455;998;545;188;3;212
2;214;5902;455;98;545;-1;3;212
2;215;4904;1000;1096;455;-2;2;208
2;216;4904;1000;1074;455;221;3;215
2;217;5978;1000;22;455;-1;3;215
2;218;4904;1455;1096;570;-2;2;208
2;219;4904;1455;1066;570;252;3;218
2;220;5970;1455;30;570;-1;3;218
2;221;4904;2025;1096;455;-2;2;208
2;222;4904;2025;1074;455;222;3;221
2;223;5978;2025;22;455;-1;3;221
2;224;4904;2480;1096;704;-2;2;208
2;225;4904;2480;20;704;-1;3;224
2;226;4924;2480;346;704;253;3;224
2;227;5270;2480;346;704;254;3;224
2;228;5616;2480;346;704;255;3;224
2;229;5962;2480;38;704;-1;3;224
2;230;4904;3184;1096;26;-1;2;208
3;231;0;0;6000;3210;-2;0;
3;232;0;0;455;3210;-2;1;231
3;233;0;0;455;1174;250;2;232
3;234;0;1174;455;1978;-2;2;232
3;235;0;1174;20;1978;-1;3;234
3;236;20;1174;413;1978;160;3;234
3;237;433;1174;22;1978;-1;3;234
3;238;0;3152;455;58;-1;2;232
3;239;455;0;500;3210;-2;1;231
3;240;455;0;500;1000;409;2;239
3;241;455;1000;500;1192;-2;2;239
3;242;455;1000;443;1192;277;3;241
3;243;898;1000;57;1192;-1;3;241
3;244;455;2192;500;944;-2;2;239
3;245;455;2192;500;944;-2;3;244
3;246;455;2192;500;119;-1;4;245
3;247;455;2311;500;825;330;4;245
3;248;455;3136;500;74;-1;2;239
3;249;955;0;985;3210;-2;1;231
3;250;955;0;985;1978;-2;2;249
3;251;955;0;552;1978;-2;3;250
3;252;955;0;552;1880;110;4;251
3;253;955;1880;552;98;-1;4;251
3;254;1507;0;413;1978;161;3;250
3;255;1920;0;20;1978;-1;3;250
3;256;955;1978;985;1232;-2;2;249
3;257;955;1978;443;1232;-2;3;256
3;258;955;1978;443;1192;278;4;257
3;259;955;3170;443;40;-1;4;257
3;260;1398;1978;513;1232;-2;3;256
3;261;1398;1978;513;1203;433;4;260
3;262;1398;3181;513;29;-1;4;260
3;263;1911;1978;29;1232;-1;3;256
3;264;1940;0;620;3210;-2;1;231
3;265;1940;0;620;1000;-2;2;264
3;266;1940;0;600;1000;331;3;265
3;267;2540;0;20;1000;-1;3;265
3;268;1940;1000;620;1190;-2;2;264
3;269;1940;1000;589;1190;434;3;268
3;270;2529;1000;31;1190;-1;3;268
3;271;1940;2190;620;1000;-2;2;264
3;272;1940;2190;600;1000;332;3;271
3;273;2540;2190;20;1000;-1;3;271
3;274;1940;3190;620;20;-1;2;264
3;275;2560;0;2000;3210;-2;1;231
3;276;2560;0;2000;600;-2;2;275
3;277;2560;0;1000;600;333;3;276
3;278;3560;0;1000;600;334;3;276
3;279;2560;600;2000;581;-2;2;275
3;280;2560;600;1880;581;-2;3;279
3;281;2560;600;1880;29;-1;4;280
3;282;2560;629;1880;552;111;4;280
3;283;4440;600;120;581;-1;3;279
3;284;2560;1181;2000;413;-2;2;275
3;285;2560;1181;1978;413;162;3;284
3;286;4538;1181;22;413;-1;3;284
3;287;2560;1594;2000;413;-2;2;275
3;288;2560;1594;1978;413;163;3;287
3;289;4538;1594;22;413;-1;3;287
3;290;2560;2007;2000;600;-2;2;275
3;291;2560;2007;1000;600;335;3;290
3;292;3560;2007;1000;600;336;3;290
3;293;2560;2607;2000;552;-2;2;275
3;294;2560;2607;37;552;-1;3;293
3;295;2597;2607;1880;552;112;3;293
3;296;4477;2607;83;552;-1;3;293
3;297;2560;3159;2000;51;-1;2;275
3;298;4560;0;1000;3210;-2;1;231
3;299;4560;0;1000;610;-2;2;298
3;300;4560;0;213;610;-2;3;299
3;301;4560;0;213;577;223;4;300
3;302;4560;577;213;33;-1;4;300
3;303;4773;0;741;610;0;3;299
3;304;5514;0;46;610;-1;3;299
3;305;4560;610;1000;500;354;2;298
3;306;4560;1110;1000;500;410;2;298
3;307;4560;1610;1000;500;355;2;298
3;308;4560;2110;1000;1100;-2;2;298
3;309;4560;2110;500;1100;337;3;308
3;310;5060;2110;500;1100;338;3;308
3;311;5560;0;413;3210;-2;1;231
3;312;5560;0;413;1978;164;2;311
3;313;5560;1978;413;580;-2;2;311
3;314;5560;1978;384;580;165;3;313
3;315;5944;1978;29;580;-1;3;313
3;316;5560;2558;413;615;-2;2;311
3;317;5560;2558;196;615;31;3;316
3;318;5756;2558;196;615;32;3;316
3;319;5952;2558;21;615;-1;3;316
3;320;5560;3173;413;37;-1;2;311
3;321;5973;0;27;3210;-1;1;231
4;322;0;0;6000;3210;-2;0;
4;323;0;0;500;3210;-2;1;322
4;324;0;0;500;1100;339;2;323
4;325;0;1100;500;1000;411;2;323
4;326;0;2100;500;1000;412;2;323
4;327;0;3100;500;110;-1;2;323
4;328;500;0;1678;3210;-2;1;322
4;329;500;0;1678;559;356;2;328
4;330;500;559;1678;559;357;2;328
4;331;500;1118;1678;466;-2;2;328
4;332;500;1118;1599;466;309;3;331
4;333;2099;1118;79;466;-1;3;331
4;334;500;1584;1678;466;-2;2;328
4;335;500;1584;1599;466;310;3;334
4;336;2099;1584;79;466;-1;3;334
4;337;500;2050;1678;466;-2;2;328
4;338;500;2050;1599;466;311;3;337
4;339;2099;2050;79;466;-1;3;337
4;340;500;2516;1678;694;-2;2;328
4;341;500;2516;418;694;-2;3;340
4;342;500;2516;418;659;132;4;341
4;343;500;3175;418;35;-1;4;341
4;344;918;2516;1190;694;-2;3;340
4;345;918;2516;1190;105;-1;4;344
4;346;918;2621;1190;589;435;4;344
4;347;2108;2516;70;694;-1;3;340
4;348;2178;0;1830;3210;-2;1;322
4;349;2178;0;1830;641;-2;2;348
4;350;2178;0;1780;641;436;3;349
4;351;3958;0;50;641;-1;3;349
4;352;2178;641;1830;661;-2;2;348
4;353;2178;641;1780;661;-2;3;352
4;354;2178;641;1780;20;-1;4;353
4;355;2178;661;1780;641;437;4;353
4;356;3958;641;50;661;-1;3;352
4;357;2178;1302;1830;1880;-2;2;348
4;358;2178;1302;552;1880;113;3;357
4;359;2730;1302;363;1880;-2;3;357
4;360;2730;1302;363;1849;312;4;359
4;361;2730;3151;363;31;-1;4;359
4;362;3093;1302;552;1880;114;3;357
4;363;3645;1302;363;1880;-2;3;357
4;364;3645;1302;363;1849;313;4;363
4;365;3645;3151;363;31;-1;4;363
4;366;2178;3182;1830;28;-1;2;348
4;367;4008;0;1100;3210;-2;1;322
4;368;4008;0;1100;500;340;2;367
4;369;4008;500;1100;500;341;2;367
4;370;4008;1000;1100;500;342;2;367
4;371;4008;1500;1100;500;343;2;367
4;372;4008;2000;1100;500;344;2;367
4;373;4008;2500;1100;677;-2;2;367
4;374;4008;2500;526;677;-2;3;373
4;375;4008;2500;526;657;1;4;374
4;376;4008;3157;526;20;-1;4;374
4;377;4534;2500;526;677;-2;3;373
4;378;4534;2500;526;20;-1;4;377
4;379;4534;2520;526;657;2;4;377
4;380;5060;2500;48;677;-1;3;373
4;381;4008;3177;1100;33;-1;2;367
4;382;5108;0;453;3210;-2;1;322
4;383;5108;0;453;1438;166;2;382
4;384;5108;1438;453;1438;167;2;382
4;385;5108;2876;453;334;-1;2;382
4;386;5561;0;439;3210;-2;1;322
4;387;5561;0;439;659;-2;2;386
4;388;5561;0;418;659;133;3;387
4;389;5979;0;21;659;-1;3;387
4;390;5561;659;439;1400;-2;2;386
4;391;5561;659;400;1400;383;3;390
4;392;5961;659;39;1400;-1;3;390
4;393;5561;2059;439;1125;-2;2;386
4;394;5561;2059;406;1125;345;3;393
4;395;5967;2059;33;1125;-1;3;393
4;396;5561;3184;439;26;-1;2;386
5;397;0;0;6000;3210;-2;0;
5;398;0;0;657;3210;-2;1;397
5;399;0;0;657;883;-2;2;398
5;400;0;0;634;883;224;3;399
5;401;634;0;23;883;-1;3;399
5;402;0;883;657;196;-2;2;398
5;403;0;883;615;196;33;3;402
5;404;615;883;42;196;-1;3;402
5;405;0;1079;657;526;3;2;398
5;406;0;1605;657;1565;-2;2;398
5;407;0;1605;596;1565;314;3;406
5;408;596;1605;61;1565;-1;3;406
5;409;0;3170;657;40;-1;2;398
5;410;657;0;450;3210;-2;1;397
5;411;657;0;450;2059;34;2;410
5;412;657;2059;450;1125;-2;2;410
5;413;657;2059;406;1125;346;3;412
5;414;1063;2059;44;1125;-1;3;412
5;415;657;3184;450;26;-1;2;410
5;416;1107;0;1836;3210;-2;1;397
5;417;1107;0;1836;581;-2;2;416
5;418;1107;0;1811;581;438;3;417
5;419;2918;0;25;581;-1;3;417
5;420;1107;581;1836;459;-2;2;416
5;421;1107;581;1678;459;358;3;420
5;422;2785;581;158;459;-1;3;420
5;423;1107;1040;1836;459;-2;2;416
5;424;1107;1040;1678;459;359;3;423
5;425;2785;1040;158;459;-1;3;423
5;426;1107;1499;1836;1678;-2;2;416
5;427;1107;1499;459;1678;360;3;426
5;428;1566;1499;459;1678;361;3;426
5;429;2025;1499;459;1678;362;3;426
5;430;2484;1499;459;1678;363;3;426
5;431;1107;3177;1836;33;-1;2;416
5;432;2943;0;998;3210;-2;1;397
5;433;2943;0;998;276;-2;2;432
5;434;2943;0;960;276;315;3;433
5;435;3903;0;38;276;-1;3;433
5;436;2943;276;998;545;189;2;432
5;437;2943;821;998;1077;-2;2;432
5;438;2943;821;487;1077;60;3;437
5;439;3430;821;487;1077;61;3;437
5;440;3917;821;24;1077;-1;3;437
5;441;2943;1898;998;364;-2;2;432
5;442;2943;1898;913;364;190;3;441
5;443;3856;1898;85;364;-1;3;441
5;444;2943;2262;998;913;-2;2;432
5;445;2943;2262;364;913;191;3;444
5;446;3307;2262;634;913;-2;3;444
5;447;3307;2262;634;883;225;4;446
5;448;3307;3145;634;30;-1;4;446
5;449;2943;3175;998;35;-1;2;432
5;450;3941;0;2059;3210;-2;1;397
5;451;3941;0;2059;450;35;2;450
5;452;3941;450;2059;450;36;2;450
5;453;3941;900;2059;450;37;2;450
5;454;3941;1350;2059;296;-2;2;450
5;455;3941;1350;960;296;-2;3;454
5;456;3941;1350;960;276;316;4;455
5;457;3941;1626;960;20;-1;4;455
5;458;4901;1350;1064;296;-2;3;454
5;459;4901;1350;1064;270;168;4;458
5;460;4901;1620;1064;26;-1;4;458
5;461;5965;1350;35;296;-1;3;454
5;462;3941;1646;2059;526;-2;2;450
5;463;3941;1646;657;526;4;3;462
5;464;4598;1646;657;526;5;3;462
5;465;5255;1646;657;526;6;3;462
5;466;5912;1646;88;526;-1;3;462
5;467;3941;2172;2059;500;-2;2;450
5;468;3941;2172;1000;500;413;3;467
5;469;4941;2172;1000;500;414;3;467
5;470;5941;2172;59;500;-1;3;467
5;471;3941;2672;2059;500;-2;2;450
5;472;3941;2672;1000;500;415;3;471
5;473;4941;2672;1000;500;416;3;471
5;474;5941;2672;59;500;-1;3;471
5;475;3941;3172;2059;38;-1;2;450
6;476;0;0;6000;3210;-2;0;
6;477;0;0;581;3210;-2;1;476
6;478;0;0;581;1245;62;2;477
6;479;0;1245;581;1245;63;2;477
6;480;0;2490;581;657;-2;2;477
6;481;0;2490;526;657;7;3;480
6;482;526;2490;55;657;-1;3;480
6;483;0;3147;581;63;-1;2;477
6;484;581;0;950;3210;-2;1;476
6;485;581;0;950;364;-2;2;484
6;486;581;0;910;364;192;3;485
6;487;1491;0;40;364;-1;3;485
6;488;581;364;950;364;-2;2;484
6;489;581;364;910;364;193;3;488
6;490;1491;364;40;364;-1;3;488
6;491;581;728;950;446;-2;2;484
6;492;581;728;903;446;194;3;491
6;493;1484;728;47;446;-1;3;491
6;494;581;1174;950;2014;-2;2;484
6;495;581;1174;475;2014;169;3;494
6;496;1056;1174;475;2014;170;3;494
6;497;581;3188;950;22;-1;2;484
6;498;1531;0;1454;3210;-2;1;476
6;499;1531;0;1454;400;-2;2;498
6;500;1531;0;1400;400;417;3;499
6;501;2931;0;54;400;-1;3;499
6;502;1531;400;1454;400;-2;2;498
6;503;1531;400;30;400;-1;3;502
6;504;1561;400;1400;400;384;3;502
6;505;2961;400;24;400;-1;3;502
6;506;1531;800;1454;547;-2;2;498
6;507;1531;800;1107;547;38;3;506
6;508;2638;800;347;547;-2;3;506
6;509;2638;800;347;508;84;4;508
6;510;2638;1308;347;39;-1;4;508
6;511;1531;1347;1454;400;-2;2;498
6;512;1531;1347;1400;400;418;3;511
6;513;2931;1347;54;400;-1;3;511
6;514;1531;1747;1454;636;-2;2;498
6;515;1531;1747;1395;636;347;3;514
6;516;2926;1747;59;636;-1;3;514
6;517;1531;2383;1454;400;-2;2;498
6;518;1531;2383;1400;400;419;3;517
6;519;2931;2383;54;400;-1;3;517
6;520;1531;2783;1454;400;-2;2;498
6;521;1531;2783;1400;400;420;3;520
6;522;2931;2783;54;400;-1;3;520
6;523;1531;3183;1454;27;-1;2;498
6;524;2985;0;800;3210;-2;1;476
6;525;2985;0;800;346;-2;2;524
6;526;2985;0;704;346;256;3;525
6;527;3689;0;96;346;-1;3;525
6;528;2985;346;800;1400;-2;2;524
6;529;2985;346;400;1400;421;3;528
6;530;3385;346;400;1400;385;3;528
6;531;2985;1746;800;1400;-2;2;524
6;532;2985;1746;400;1400;386;3;531
6;533;3385;1746;400;1400;387;3;531
6;534;2985;3146;800;64;-1;2;524
6;535;3785;0;1436;3210;-2;1;476
6;536;3785;0;1436;400;-2;2;535
6;537;3785;0;1400;400;388;3;536
6;538;5185;0;36;400;-1;3;536
6;539;3785;400;1436;389;-2;2;535
6;540;3785;400;1392;389;279;3;539
6;541;5177;400;44;389;-1;3;539
6;542;3785;789;1436;581;-2;2;535
6;543;3785;789;1245;581;64;3;542
6;544;5030;789;191;581;-1;3;542
6;545;3785;1370;1436;400;-2;2;535
6;546;3785;1370;1400;400;422;3;545
6;547;5185;1370;36;400;-1;3;545
6;548;3785;1770;1436;1420;-2;2;535
6;549;3785;1770;636;1420;-2;3;548
6;550;3785;1770;636;1395;348;4;549
6;551;3785;3165;636;25;-1;4;549
6;552;4421;1770;400;1420;-2;3;548
6;553;4421;1770;400;20;-1;4;552
6;554;4421;1790;400;1400;423;4;552
6;555;4821;1770;400;1420;-2;3;548
6;556;4821;1770;400;1400;424;4;555
6;557;4821;3170;400;20;-1;4;555
6;558;3785;3190;1436;20;-1;2;535
6;559;5221;0;779;3210;-2;1;476
6;560;5221;0;779;1107;-2;2;559
6;561;5221;0;547;1107;39;3;560
6;562;5768;0;202;1107;-2;3;560
6;563;5768;0;202;1038;171;4;562
6;564;5768;1038;202;69;-1;4;562
6;565;5970;0;30;1107;-1;3;560
6;566;5221;1107;779;533;-2;2;559
6;567;5221;1107;523;533;226;3;566
6;568;5744;1107;256;533;-1;3;566
6;569;5221;1640;779;1520;-2;2;559
6;570;5221;1640;753;1520;-2;3;569
6;571;5221;1640;753;42;-1;4;570
6;572;5221;1682;753;1478;349;4;570
6;573;5974;1640;26;1520;-1;3;569
6;574;5221;3160;779;50;-1;2;559
7;575;0;0;6000;3210;-2;0;
7;576;0;0;1421;3210;-2;1;575
7;577;0;0;1421;581;-2;2;576
7;578;0;0;1245;581;65;3;577
7;579;1245;0;176;581;-1;3;577
7;580;0;581;1421;389;-2;2;576
7;581;0;581;1392;389;280;3;580
7;582;1392;581;29;389;-1;3;580
7;583;0;970;1421;389;-2;2;576
7;584;0;970;1392;389;281;3;583
7;585;1392;970;29;389;-1;3;583
7;586;0;1359;1421;1829;-2;2;576
7;587;0;1359;618;1829;172;3;586
7;588;618;1359;344;1829;-2;3;586
7;589;618;1359;344;1537;282;4;588
7;590;618;2896;344;292;-1;4;588
7;591;962;1359;459;1829;-2;3;586
7;592;962;1359;459;1678;350;4;591
7;593;962;3037;459;151;-1;4;591
7;594;0;3188;1421;22;-1;2;576
7;595;1421;0;1438;3210;-2;1;575
7;596;1421;0;1438;636;-2;2;595
7;597;1421;0;1415;636;173;3;596
7;598;2836;0;23;636;-1;3;596
7;599;1421;636;1438;400;-2;2;595
7;600;1421;636;1400;400;425;3;599
7;601;2821;636;38;400;-1;3;599
7;602;1421;1036;1438;446;-2;2;595
7;603;1421;1036;903;446;195;3;602
7;604;2324;1036;513;446;-2;3;602
7;605;2324;1036;513;416;196;4;604
7;606;2324;1452;513;30;-1;4;604
7;607;2837;1036;22;446;-1;3;602
7;608;1421;1482;1438;1682;-2;2;595
7;609;1421;1482;547;1682;66;3;608
7;610;1968;1482;344;1682;-2;3;608
7;611;1968;1482;344;1537;283;4;610
7;612;1968;3019;344;145;-1;4;610
7;613;2312;1482;547;1682;67;3;608
7;614;1421;3164;1438;46;-1;2;595
7;615;2859;0;1037;3210;-2;1;575
7;616;2859;0;1037;656;-2;2;615
7;617;2859;0;1009;656;257;3;616
7;618;3868;0;28;656;-1;3;616
7;619;2859;656;1037;500;-2;2;615
7;620;2859;656;1000;500;389;3;619
7;621;3859;656;37;500;-1;3;619
7;622;2859;1156;1037;500;-2;2;615
7;623;2859;1156;1000;500;390;3;622
7;624;3859;1156;37;500;-1;3;622
7;625;2859;1656;1037;656;-2;2;615
7;626;2859;1656;1009;656;258;3;625
7;627;3868;1656;28;656;-1;3;625
7;628;2859;2312;1037;456;-2;2;615
7;629;2859;2312;269;456;284;3;628
7;630;3128;2312;659;456;-2;3;628
7;631;3128;2312;659;418;134;4;630
7;632;3128;2730;659;38;-1;4;630
7;633;3787;2312;109;456;-1;3;628
7;634;2859;2768;1037;442;-2;2;615
7;635;2859;2768;1017;442;40;3;634
7;636;3876;2768;20;442;-1;3;634
7;637;3896;0;1000;3210;-2;1;575
7;638;3896;0;1000;500;391;2;637
7;639;3896;500;1000;679;-2;2;637
7;640;3896;500;418;679;-2;3;639
7;641;3896;500;418;659;135;4;640
7;642;3896;1159;418;20;-1;4;640
7;643;4314;500;526;679;-2;3;639
7;644;4314;500;526;657;8;4;643
7;645;4314;1157;526;22;-1;4;643
7;646;4840;500;56;679;-1;3;639
7;647;3896;1179;1000;500;392;2;637
7;648;3896;1679;1000;500;393;2;637
7;649;3896;2179;1000;500;394;2;637
7;650;3896;2679;1000;500;395;2;637
7;651;3896;3179;1000;31;-1;2;637
7;652;4896;0;1104;3210;-2;1;575
7;653;4896;0;1104;915;-2;2;652
7;654;4896;0;1069;915;259;3;653
7;655;5965;0;35;915;-1;3;653
7;656;4896;915;1104;546;260;2;652
7;657;4896;1461;1104;657;-2;2;652
7;658;4896;1461;526;657;9;3;657
7;659;5422;1461;526;657;10;3;657
7;660;5948;1461;52;657;-1;3;657
7;661;4896;2118;1104;546;261;2;652
7;662;4896;2664;1104;546;262;2;652
8;663;0;0;6000;3210;-2;0;
8;664;0;0;550;3210;-2;1;663
8;665;0;0;550;657;-2;2;664
8;666;0;0;526;657;11;3;665
8;667;526;0;24;657;-1;3;665
8;668;0;657;550;404;-2;2;664
8;669;0;657;448;404;227;3;668
8;670;448;657;102;404;-1;3;668
